event_date,country_id,network_id,client_id,value_usd
2022-06-24,109,10,302,0.100000
2022-06-24,109,60,71,0.900000
2022-06-24,109,60,94,1.622000
2022-06-24,109,60,95,0.240000
2022-06-24,109,60,97,0.169000
2022-06-24,109,60,121,8.961000
2022-06-24,109,60,174,4.571000
2022-06-24,109,60,189,0.225000
2022-06-24,109,60,256,1.561000
2022-06-24,213,60,189,0.300000
2022-06-25,1,10,73,1.140000
2022-06-25,1,10,94,33.150001
2022-06-25,1,10,95,1.000000
2022-06-25,1,10,104,10.350000
2022-06-25,1,10,121,1.400000
2022-06-25,1,10,154,0.800000
2022-06-25,1,10,189,0.600000
2022-06-25,1,60,73,0.540000
2022-06-25,1,60,94,102.889002
2022-06-25,1,60,121,43.870999
2022-06-25,1,60,122,1.200000
2022-06-25,1,60,154,0.698000
2022-06-25,1,60,174,349.421991
2022-06-25,1,60,189,3.133000
2022-06-25,1,60,302,73.600001
2022-06-25,17,10,71,0.860000
2022-06-25,17,10,97,2.000000
2022-06-25,109,10,71,0.150000
2022-06-25,109,10,73,0.170000
2022-06-25,109,10,97,1.380000
2022-06-25,109,10,104,0.800000
2022-06-25,109,10,121,0.640000
2022-06-25,109,10,174,1.400000
2022-06-25,109,10,256,0.100000
2022-06-25,109,10,275,10.270000
2022-06-25,109,10,302,0.100000
2022-06-25,109,60,71,0.600000
2022-06-25,109,60,94,0.735000
2022-06-25,109,60,97,0.169000
2022-06-25,109,60,121,7.464000
2022-06-25,109,60,174,3.985000
2022-06-25,109,60,256,2.230000
2022-06-25,213,60,189,1.300000
2022-06-26,1,10,71,0.730000
2022-06-26,1,10,73,0.570000
2022-06-26,1,10,94,25.350001
2022-06-26,1,10,104,10.350000
2022-06-26,1,10,189,1.200000
2022-06-26,1,60,71,25.965000
2022-06-26,1,60,73,0.540000
2022-06-26,1,60,94,89.805001
2022-06-26,1,60,95,1.500000
2022-06-26,1,60,104,1.560000
2022-06-26,1,60,121,89.658998
2022-06-26,1,60,154,0.698000
2022-06-26,1,60,174,346.272991
2022-06-26,1,60,189,4.428000
2022-06-26,1,60,256,9.428000
2022-06-26,1,60,302,68.800001
2022-06-26,17,10,325,0.600000
2022-06-26,109,10,71,0.450000
2022-06-26,109,10,73,1.020000
2022-06-26,109,10,94,0.480000
2022-06-26,109,10,97,1.380000
2022-06-26,109,10,104,0.800000
2022-06-26,109,10,174,2.240000
2022-06-26,109,10,256,0.100000
2022-06-26,109,10,275,9.360000
2022-06-26,109,10,302,0.300000
2022-06-26,109,60,71,1.500000
2022-06-26,109,60,94,1.548000
2022-06-26,109,60,95,0.240000
2022-06-26,109,60,97,1.183000
2022-06-26,109,60,121,8.888000
2022-06-26,109,60,174,6.056000
2022-06-26,109,60,189,1.346000
2022-06-26,109,60,256,2.453000
2022-06-26,213,60,189,1.600000
2022-06-27,1,10,73,1.140000
2022-06-27,1,10,94,13.650000
2022-06-27,1,10,104,8.050000
2022-06-27,1,10,121,1.400000
2022-06-27,1,10,154,0.800000
2022-06-27,1,10,174,1.300000
2022-06-27,1,60,94,77.215000
2022-06-27,1,60,104,0.780000
2022-06-27,1,60,121,65.496999
2022-06-27,1,60,174,266.016993
2022-06-27,1,60,256,1.000000
2022-06-27,1,60,302,54.400001
2022-06-27,17,10,71,0.860000
2022-06-27,17,60,94,0.200000
2022-06-27,109,10,71,0.300000
2022-06-27,109,10,73,0.510000
2022-06-27,109,10,94,0.480000
2022-06-27,109,10,97,0.690000
2022-06-27,109,10,104,0.480000
2022-06-27,109,10,121,0.960000
2022-06-27,109,10,174,1.280000
2022-06-27,109,10,189,0.140000
2022-06-27,109,10,275,13.260000
2022-06-27,109,60,71,0.600000
2022-06-27,109,60,94,1.857000
2022-06-27,109,60,95,0.960000
2022-06-27,109,60,97,0.676000
2022-06-27,109,60,121,10.922000
2022-06-27,109,60,174,6.199000
2022-06-27,109,60,189,1.279000
2022-06-27,109,60,256,0.669000
2022-06-27,213,60,189,1.600000
2022-06-28,1,10,94,13.650000
2022-06-28,1,10,95,1.000000
2022-06-28,1,10,104,8.050000
2022-06-28,1,10,189,2.200000
2022-06-28,1,60,71,27.483999
2022-06-28,1,60,94,89.956001
2022-06-28,1,60,95,3.000000
2022-06-28,1,60,97,0.740000
2022-06-28,1,60,104,0.780000
2022-06-28,1,60,121,48.962999
2022-06-28,1,60,154,0.698000
2022-06-28,1,60,174,210.356994
2022-06-28,1,60,189,1.249000
2022-06-28,1,60,302,54.400001
2022-06-28,109,10,71,0.150000
2022-06-28,109,10,73,0.510000
2022-06-28,109,10,94,0.480000
2022-06-28,109,10,97,1.840000
2022-06-28,109,10,104,0.320000
2022-06-28,109,10,121,0.320000
2022-06-28,109,10,174,0.840000
2022-06-28,109,10,256,0.100000
2022-06-28,109,10,275,11.570000
2022-06-28,109,10,302,0.600000
2022-06-28,109,60,71,0.300000
2022-06-28,109,60,94,0.561000
2022-06-28,109,60,95,0.480000
2022-06-28,109,60,97,0.507000
2022-06-28,109,60,121,9.986000
2022-06-28,109,60,174,5.867000
2022-06-28,109,60,189,0.371000
2022-06-28,213,60,189,0.300000
2022-06-29,1,10,73,0.570000
2022-06-29,1,10,94,9.750000
2022-06-29,1,10,104,10.350000
2022-06-29,1,10,121,2.800000
2022-06-29,1,10,189,0.600000
2022-06-29,1,60,73,0.540000
2022-06-29,1,60,94,81.002001
2022-06-29,1,60,95,1.500000
2022-06-29,1,60,121,52.137999
2022-06-29,1,60,122,1.200000
2022-06-29,1,60,154,0.963000
2022-06-29,1,60,174,362.286991
2022-06-29,1,60,189,1.249000
2022-06-29,1,60,256,4.714000
2022-06-29,1,60,302,35.200001
2022-06-29,17,60,71,0.300000
2022-06-29,109,10,71,0.450000
2022-06-29,109,10,73,0.680000
2022-06-29,109,10,94,0.480000
2022-06-29,109,10,97,0.460000
2022-06-29,109,10,104,0.320000
2022-06-29,109,10,174,0.560000
2022-06-29,109,10,275,8.190000
2022-06-29,109,10,302,0.200000
2022-06-29,109,60,94,1.327000
2022-06-29,109,60,121,15.771000
2022-06-29,109,60,174,4.692000
2022-06-29,109,60,189,0.965000
2022-06-29,109,60,256,0.223000
2022-06-29,213,60,189,0.300000
2022-06-30,1,10,71,0.730000
2022-06-30,1,10,94,7.800000
2022-06-30,1,10,95,4.000000
2022-06-30,1,10,104,6.900000
2022-06-30,1,10,154,0.800000
2022-06-30,1,60,71,28.993000
2022-06-30,1,60,94,71.558001
2022-06-30,1,60,121,61.053999
2022-06-30,1,60,122,2.400000
2022-06-30,1,60,174,231.884995
2022-06-30,1,60,256,9.428000
2022-06-30,1,60,302,35.200001
2022-06-30,17,10,104,1.000000
2022-06-30,17,60,71,0.300000
2022-06-30,109,10,73,0.510000
2022-06-30,109,10,94,0.480000
2022-06-30,109,10,97,0.690000
2022-06-30,109,10,104,0.480000
2022-06-30,109,10,121,0.740000
2022-06-30,109,10,174,0.280000
2022-06-30,109,10,275,6.500000
2022-06-30,109,60,94,1.040000
2022-06-30,109,60,95,0.480000
2022-06-30,109,60,97,0.169000
2022-06-30,109,60,121,12.266000
2022-06-30,109,60,154,0.260000
2022-06-30,109,60,174,4.246000
2022-06-30,109,60,189,0.146000
2022-06-30,109,60,256,0.669000
2022-06-30,213,60,189,1.900000
2022-07-01,1,10,71,0.730000
2022-07-01,1,10,73,0.570000
2022-07-01,1,10,94,25.350001
2022-07-01,1,10,104,4.600000
2022-07-01,1,10,121,1.400000
2022-07-01,1,10,174,1.300000
2022-07-01,1,10,189,1.200000
2022-07-01,1,60,94,43.338001
2022-07-01,1,60,95,1.500000
2022-07-01,1,60,97,0.740000
2022-07-01,1,60,104,2.658000
2022-07-01,1,60,121,50.240999
2022-07-01,1,60,122,1.200000
2022-07-01,1,60,174,210.438994
2022-07-01,1,60,189,1.249000
2022-07-01,1,60,256,4.714000
2022-07-01,1,60,302,27.200000
2022-07-01,109,10,71,0.300000
2022-07-01,109,10,73,0.510000
2022-07-01,109,10,97,0.460000
2022-07-01,109,10,104,0.160000
2022-07-01,109,10,121,0.960000
2022-07-01,109,10,174,0.840000
2022-07-01,109,10,256,0.100000
2022-07-01,109,10,275,2.080000
2022-07-01,109,60,71,0.900000
2022-07-01,109,60,94,0.866000
2022-07-01,109,60,95,0.720000
2022-07-01,109,60,97,0.338000
2022-07-01,109,60,121,8.518000
2022-07-01,109,60,154,0.130000
2022-07-01,109,60,174,4.217000
2022-07-01,109,60,189,0.146000
2022-07-01,109,60,256,0.669000
2022-07-01,213,60,189,1.300000
2022-07-02,1,10,73,1.140000
2022-07-02,1,10,94,29.250001
2022-07-02,1,10,95,1.000000
2022-07-02,1,10,104,9.200000
2022-07-02,1,10,154,0.800000
2022-07-02,1,60,71,52.162001
2022-07-02,1,60,94,70.524001
2022-07-02,1,60,95,3.000000
2022-07-02,1,60,121,62.950999
2022-07-02,1,60,174,239.628994
2022-07-02,1,60,189,1.249000
2022-07-02,1,60,256,10.428000
2022-07-02,1,60,302,38.400001
2022-07-02,109,10,73,0.170000
2022-07-02,109,10,94,0.720000
2022-07-02,109,10,97,0.920000
2022-07-02,109,10,104,0.480000
2022-07-02,109,10,121,0.320000
2022-07-02,109,10,174,0.560000
2022-07-02,109,10,275,1.560000
2022-07-02,109,60,71,0.600000
2022-07-02,109,60,73,0.100000
2022-07-02,109,60,94,0.735000
2022-07-02,109,60,95,1.200000
2022-07-02,109,60,97,0.169000
2022-07-02,109,60,121,8.814000
2022-07-02,109,60,154,0.130000
2022-07-02,109,60,174,3.719000
2022-07-02,109,60,189,1.202000
2022-07-02,109,60,256,0.892000
2022-07-02,213,60,189,0.900000
2022-07-03,1,10,94,21.450001
2022-07-03,1,10,95,1.000000
2022-07-03,1,10,104,13.800000
2022-07-03,1,10,121,1.400000
2022-07-03,1,10,189,0.600000
2022-07-03,1,60,71,51.411000
2022-07-03,1,60,94,77.123001
2022-07-03,1,60,95,1.500000
2022-07-03,1,60,97,0.740000
2022-07-03,1,60,104,2.452000
2022-07-03,1,60,121,72.485998
2022-07-03,1,60,174,280.412992
2022-07-03,1,60,189,7.561000
2022-07-03,1,60,302,46.400001
2022-07-03,109,10,73,0.170000
2022-07-03,109,10,94,0.240000
2022-07-03,109,10,97,1.610000
2022-07-03,109,10,174,1.280000
2022-07-03,109,10,256,0.100000
2022-07-03,109,10,275,2.860000
2022-07-03,109,10,302,0.200000
2022-07-03,109,60,73,0.100000
2022-07-03,109,60,94,1.587000
2022-07-03,109,60,95,2.160000
2022-07-03,109,60,97,0.169000
2022-07-03,109,60,121,8.366000
2022-07-03,109,60,174,4.323000
2022-07-03,109,60,189,1.650000
2022-07-03,109,60,256,1.784000
2022-07-03,213,60,189,0.900000
2022-07-04,1,10,71,0.730000
2022-07-04,1,10,73,0.570000
2022-07-04,1,10,94,21.450001
2022-07-04,1,10,95,2.000000
2022-07-04,1,10,104,17.250000
2022-07-04,1,10,256,0.600000
2022-07-04,1,60,71,24.802999
2022-07-04,1,60,73,0.540000
2022-07-04,1,60,94,77.259002
2022-07-04,1,60,97,0.632000
2022-07-04,1,60,121,52.468999
2022-07-04,1,60,174,279.061994
2022-07-04,1,60,189,1.884000
2022-07-04,1,60,256,14.142001
2022-07-04,1,60,302,60.400001
2022-07-04,109,10,71,0.300000
2022-07-04,109,10,73,0.340000
2022-07-04,109,10,94,0.720000
2022-07-04,109,10,97,0.690000
2022-07-04,109,10,104,0.320000
2022-07-04,109,10,174,0.560000
2022-07-04,109,10,275,5.330000
2022-07-04,109,10,302,0.100000
2022-07-04,109,60,71,0.300000
2022-07-04,109,60,73,0.100000
2022-07-04,109,60,94,0.561000
2022-07-04,109,60,95,0.480000
2022-07-04,109,60,121,7.952000
2022-07-04,109,60,154,0.130000
2022-07-04,109,60,174,9.688000
2022-07-04,109,60,189,1.200000
2022-07-04,109,60,256,1.338000
2022-07-05,1,10,73,1.140000
2022-07-05,1,10,94,17.550000
2022-07-05,1,10,95,1.000000
2022-07-05,1,10,104,8.050000
2022-07-05,1,10,121,1.400000
2022-07-05,1,10,189,0.600000
2022-07-05,1,60,71,25.446000
2022-07-05,1,60,94,102.546004
2022-07-05,1,60,97,0.740000
